"","fixed.acidity","volatile.acidity","citric.acid","residual.sugar","chlorides","free.sulfur.dioxide","total.sulfur.dioxide","density","pH","sulphates","alcohol","quality","type","id"
"4980",-0.541937152644661,-0.381161143460584,0.146140450295215,-0.321870992979127,-0.452749562080335,-0.0582224953360208,0.121375107472676,-1.15504738618031,0.345035174915595,-0.356324960619032,1.30762772074526,7,1,4129
"4981",-0.238831229567497,-0.916084951207244,0.214094929411598,0.411432988741575,-0.317113360353373,1.17738237395281,0.191829616120209,-0.416555981450827,-0.777304862107313,-0.623449429088453,0.127122511179238,7,1,4130
"4983",-0.617713633413952,-0.737777015291691,0.010231492062448,-0.0329936668467294,-0.289986120007981,1.12121851625786,0.737852058138587,-0.463765477643553,0.968557417706101,0.111142859202456,0.548731514595675,6,1,4131
"4984",-0.314607710336788,-0.678341036653173,-0.125677466170319,0.422543655131283,-0.344240600698766,0.671907654698286,1.1429654828619,0.0218179117676313,0.157978502078445,0.177923976319811,0.0428007104959514,6,1,4132
"4985",-0.617713633413952,-0.143417228906514,-0.0577229870539354,-0.699633650229186,-0.534131283116512,0.222596793138712,0.209443243282092,-1.52935124885145,-1.02671375922351,-0.556668311971098,1.0546623186954,6,1,4133
"4988",1.20092190504903,0.27263462156311,0.214094929411598,-0.721854983008602,1.06637589726163,-0.451369499200647,-0.600783606164534,-1.47539753891686,-1.71258822629307,0.0443617420851005,1.7292367241617,6,1,4134
"4989",-0.466160671875371,-0.618905058014655,-0.125677466170319,1.38917163103585,-0.832530926915827,-1.06917193384506,-0.653624487650183,-0.244578531034362,-0.590248189270162,0.111142859202456,1.89788032552827,7,1,4135
"4990",-0.238831229567497,-0.321725164822067,-0.125677466170319,0.700310314873973,-0.832530926915827,0.278760650833659,-0.0371475369842725,-1.04376785944027,-1.40082710489782,-1.09091724890994,1.47627132211184,6,1,4136
"4991",-0.238831229567497,-0.381161143460584,-0.125677466170319,0.722531647653388,-0.832530926915827,0.391088366223552,-0.0195339098223893,-1.06062839379482,-1.46317932917687,-1.02413613179259,1.47627132211184,8,1,4137
"4992",-0.390384191106079,0.213198642924593,-0.397495382635852,1.00029830739608,-0.561258523461904,0.278760650833659,-0.407033707383819,-0.888650943378354,-1.52553155345592,-1.09091724890994,1.56059312279512,6,1,4138
"4993",0.594710058894704,-0.381161143460584,-0.125677466170319,0.744752980432804,-0.724021965534258,0.278760650833659,0.015693344501377,-0.881906729636525,-1.83729267485117,-0.757011663323164,1.47627132211184,6,1,4139
"4994",-0.541937152644661,-0.559469079376138,0.893639720575431,0.611424983756312,-0.235731639317196,1.23354623164775,1.30148812731885,0.412982308793288,-0.153782619316807,-0.0224193750322549,-1.22202629975336,5,1,4140
"4995",-0.466160671875371,-0.50003310073762,0.961594199691815,0.611424983756312,-0.262858879662589,1.00889080086797,1.26626087299508,0.426470736276946,-0.153782619316807,0.0443617420851005,-1.22202629975336,5,1,4141
"4996",0.140051174278958,-0.321725164822067,-0.261586424403085,1.14473697046228,-0.669767484843473,0.728071512393232,0.42080676922469,0.190423255313163,-0.777304862107313,-0.423106077736387,0.0428007104959514,6,1,4142
"4997",-0.693490114183243,-0.916084951207244,-0.193631945286702,0.100334329829762,-0.39849508138955,0.784235370088179,1.31910175448073,-0.504230760094488,-0.216134843595859,-0.423106077736387,-0.21016469155391,6,1,4143
"4998",-0.845043075721826,-0.0839812502679958,0.010231492062448,0.611424983756312,-0.127222677935627,1.23354623164775,1.21341999150943,0.686122965337072,1.03090964198515,0.778954030376009,-0.884739097020208,5,1,4144
"4999",-1.22392547956828,-0.143417228906514,0.0781859711788314,0.522539652638651,-0.534131283116512,-0.282877926115807,-0.336579198736286,-0.625626607447294,0.157978502078445,-0.289543843501676,0.464409713912388,6,1,4145
"5000",0.367380616586831,0.688686472032735,-0.941131215566919,-0.388534991317373,-0.0729681972448428,-0.676024929980434,0.508874905034106,-0.207485355454322,-0.652600413549211,-0.155981609266966,0.211444311862527,6,1,4146
"5001",1.20092190504903,-0.916084951207244,-0.125677466170319,-0.0107723340673143,-0.778276446225042,0.222596793138712,0.103761480310793,-0.713301386090993,-1.77494045057212,-0.423106077736387,0.548731514595675,5,1,4147
"5003",1.20092190504903,-0.440597122099102,-0.465449861752235,-0.0107723340673143,-0.886785407606611,1.23354623164775,-0.266124690088754,-0.686324531123678,-2.21140602052547,-0.289543843501676,0.71737511596225,5,1,4148
"5004",-1.0723725180297,-0.975520929845762,-0.261586424403085,-0.832961646905678,-0.615513004152688,-1.18149964923495,-0.354192825898169,-1.21911741672763,-0.0914303950377577,-0.0892004921496103,0.548731514595675,6,1,4149
"5005",-1.0723725180297,-1.15382886576131,0.010231492062448,-0.855182979685093,-0.534131283116512,-0.900680360760221,0.0861478531489097,-1.06737260753665,-0.216134843595859,-0.222762726384321,-0.294486492237198,6,1,4150
"5008",-0.0872782680289155,-0.143417228906514,-0.125677466170319,1.07807297212403,-0.425622321734942,1.85134866629217,1.37194263596638,0.635541362273413,-0.652600413549211,-0.289543843501676,-0.294486492237198,6,1,4151
"5009",-0.769266594952534,-0.678341036653173,0.214094929411598,-0.966289643582169,-0.15434991828102,-0.339041783810754,-0.0547611641461557,-0.989814149505673,0.906205193427052,-0.690230546205808,0.380087913229101,3,1,4152
"5010",1.27669838581832,-0.262289186183549,0.214094929411598,-0.0996576651849752,-0.669767484843473,0.110269077748819,0.596943040843521,0.0150736980258026,-0.465543740712061,-0.556668311971098,0.801696916645537,7,1,4153
"5011",-0.920819556491116,-1.21326484439983,-1.0090856946833,0.122555662609177,-0.561258523461904,0.391088366223552,0.227056870443975,-0.271555386001639,-1.08906598350257,0.244705093437166,-0.631773694970346,6,1,4154
"5012",-0.314607710336788,-0.618905058014655,-0.193631945286702,0.989187641006371,-0.39849508138955,1.45820166242754,0.75546568530047,0.446703377502394,-0.714952637828263,-0.155981609266966,-0.378808292920485,6,1,4155
"5013",-0.390384191106079,-0.797212993930209,1.09750315792458,2.16691827831538,-0.181477158626412,0.0541052200538725,1.42478351745203,1.64717342354672,-1.71258822629307,1.44676520154956,-1.47499170180322,6,1,4156
"5015",-0.845043075721826,-0.262289186183549,-0.125677466170319,-0.655190984670356,-0.696894725188865,1.12121851625786,0.861147448271769,-1.69795659239698,1.03090964198515,-0.690230546205808,1.81355852484498,7,1,4157
"5016",-0.0115017872596241,0.153762664286075,0.553867324993515,1.45583562937409,-0.669767484843473,0.222596793138712,1.75944243352781,0.595076079822478,-0.777304862107313,-0.155981609266966,-0.631773694970346,6,1,4158
"5017",-0.390384191106079,1.75853408752605,-0.125677466170319,-0.855182979685093,-0.724021965534258,-0.676024929980434,-0.671238114812067,-1.79911979852434,-0.403191516433009,0.445048444789232,1.98220212621156,4,1,4159
"5020",0.29160413581754,-0.381161143460584,1.16545763704096,3.35575958201409,0.0897952448275108,-0.00205863764107415,0.544102159357872,2.50368856875811,-1.33847488061877,-0.623449429088453,-1.72795710385308,5,1,4160
"5021",-0.693490114183243,-0.321725164822067,-0.261586424403085,-0.0774363324055599,0.0626680044821185,-0.114386353030967,-0.583169979002651,-1.40795540149864,0.0956262777993954,0.177923976319811,1.81355852484498,8,1,4161
"5022",-0.769266594952534,-0.381161143460584,-0.261586424403085,-0.166321663523221,-0.832530926915827,-0.451369499200647,-0.160442927117455,-1.86656193594255,-1.52553155345592,0.712172913258654,2.15084572757813,8,1,4162
"5023",-0.0872782680289155,-0.975520929845762,0.485912845877131,2.10025427997713,-0.15434991828102,1.00889080086797,0.737852058138587,1.66403395790127,0.78150074486895,1.64710855290163,-1.22202629975336,5,1,4163
"5024",-0.617713633413952,-0.143417228906514,-0.329540903519469,-0.0329936668467294,-0.615513004152688,-0.676024929980434,0.138988734634559,-0.989814149505673,0.843852969148,1.17964073308014,1.64491492347841,6,1,4164
"5025",-0.0872782680289155,-1.03495690848428,0.553867324993515,2.11136494636684,-0.262858879662589,0.952726943173019,0.737852058138587,1.65728974415944,0.719148520589898,1.64710855290163,-1.22202629975336,6,1,4165
"5027",-1.0723725180297,-0.618905058014655,-0.397495382635852,1.11140497129315,-0.479876802425727,1.85134866629217,0.843533821109886,-0.26481117225981,0.656796296310849,-0.222762726384321,0.548731514595675,6,1,4166
"5031",-0.0872782680289155,-0.975520929845762,0.485912845877131,2.26691427582275,-0.262858879662589,0.840399227783126,0.773079312462353,1.66066185103037,0.719148520589898,1.58032743578427,-1.22202629975336,6,1,4167
"5032",0.443157097356122,-0.321725164822067,-0.193631945286702,-0.421866990486496,-0.344240600698766,0.615743797003339,0.0509205988251433,-1.01341889760205,0.0956262777993954,-1.22447948314465,0.801696916645537,5,1,4168
"5033",-0.769266594952534,-0.529751090056879,-0.329540903519469,-0.832961646905678,-0.534131283116512,-0.00205863764107415,-0.495101843193235,-2.08912098942268,-1.08906598350257,0.378267327671877,1.98220212621156,7,1,4169
"5034",0.746263020433285,-0.024545271629478,-0.193631945286702,0.0336703314915162,0.523831090353787,-0.619861072285487,-0.389420080221936,-1.06400050066571,-1.71258822629307,-0.95735501467523,1.64491492347841,6,1,4170
"5035",-0.541937152644661,-0.618905058014655,-0.261586424403085,-0.877404312464508,-0.615513004152688,-0.226714068420861,-0.547942724678884,-1.77214294355702,0.157978502078445,-1.35804171737936,1.47627132211184,6,1,4171
"5036",-0.238831229567497,-0.618905058014655,-0.601358819985002,0.455875654300405,-0.425622321734942,-0.563697214590541,-0.30135194441252,-0.699812958607335,-0.777304862107313,2.11457637272312,0.71737511596225,6,1,4172
"5037",-0.390384191106079,0.332070600201628,-0.669313299101385,0.833638311550465,-0.127222677935627,-0.339041783810754,-0.0195339098223893,0.412982308793288,-0.0290781707587058,-0.556668311971098,-0.969060897703495,5,1,4173
"5038",-0.390384191106079,-0.262289186183549,0.825685241459048,2.98910759115374,0.0084135237913341,1.96367638168206,1.93557870514664,1.69438291973948,-0.714952637828263,-0.0224193750322549,-1.22202629975336,5,1,4174
"5040",-0.314607710336788,-1.03495690848428,0.010231492062448,-0.810740314126262,-0.452749562080335,0.278760650833659,-0.142829299955571,-1.44167647020775,-0.403191516433009,0.845735147493365,1.22330592006197,5,1,4175
"5041",-0.0872782680289155,-0.559469079376138,-0.261586424403085,-0.855182979685093,-0.452749562080335,0.0541052200538725,-0.0547611641461557,-0.942604653312946,-0.278487067874908,-0.0224193750322549,0.464409713912388,5,1,4176
"5042",-0.996596037260407,-0.440597122099102,-0.329540903519469,-0.0107723340673143,-0.588385763807296,-0.900680360760221,-0.30135194441252,-1.3337690503386,-0.777304862107313,-1.35804171737936,1.0546623186954,7,1,4177
"5043",-0.920819556491116,-1.0943928871228,-0.669313299101385,-0.766297648567432,-0.39849508138955,0.334924508528606,-0.142829299955571,-1.36074590530588,0.0956262777993954,-1.42482283449672,0.71737511596225,6,1,4178
"5044",-0.390384191106079,-0.262289186183549,0.825685241459048,3.04466092310228,0.0084135237913341,1.96367638168206,1.93557870514664,1.69438291973948,-0.714952637828263,-0.0224193750322549,-1.22202629975336,5,1,4179
"5045",-0.466160671875371,-1.15382886576131,0.010231492062448,0.211440993726838,-0.642640244498081,1.62669323551238,0.244670497605858,-0.881906729636525,-0.216134843595859,1.17964073308014,1.30762772074526,8,1,4180
"5046",0.0642746935096667,-0.024545271629478,-0.125677466170319,0.966966308226956,0.0084135237913341,0.222596793138712,1.12535185570002,0.338795957633246,-0.465543740712061,-0.623449429088453,-0.125842890870623,6,1,4181
"5047",-0.920819556491116,-1.03495690848428,-0.193631945286702,1.0336303065652,-0.344240600698766,0.166432935443766,-0.283738317250637,0.278098033956862,-0.652600413549211,-1.1576983660273,-1.13770449907007,6,1,4182
"5048",-0.390384191106079,0.748122450671252,-0.193631945286702,-0.0663256660158523,-0.615513004152688,-0.0582224953360208,0.350352260577157,-1.34051326408043,0.407387399194647,-0.489887194853742,2.06652392689485,7,1,4183
"5050",-0.466160671875371,-0.797212993930209,-0.193631945286702,0.067002330660639,-0.75114920587965,0.728071512393232,-0.142829299955571,-1.15167527930941,-1.83729267485117,-0.690230546205808,0.801696916645537,7,1,4184
"5052",0.594710058894704,-0.618905058014655,1.09750315792458,0.38921165596216,-0.262858879662589,-0.956844218455167,0.350352260577157,0.547866583629751,0.0332740535203434,1.11285961596279,-0.463130093603772,5,1,4185
"5053",-1.22392547956828,-0.024545271629478,-0.125677466170319,0.411432988741575,-0.507004042771119,-0.395205641505701,-0.442260961707585,-0.632370821189123,0.157978502078445,-0.289543843501676,0.464409713912388,6,1,4186
"5054",-1.0723725180297,1.16417430114088,-2.16431183966182,-0.810740314126262,-0.642640244498081,0.559579939308392,-0.125215672793688,-1.80586401226617,0.220330726357494,-1.22447948314465,1.56059312279512,5,1,4187
"5055",0.0642746935096667,-0.678341036653173,-0.533404340868619,-0.921846978023338,-0.696894725188865,-0.0582224953360208,-0.495101843193235,-1.77888715729885,-2.02434934768832,-1.02413613179259,1.39194952142855,6,1,4188
"5056",-0.920819556491116,0.27263462156311,-1.28090361114884,-0.855182979685093,-0.39849508138955,1.68285709320733,1.01967009272872,-1.14493106556758,-1.02671375922351,-0.0892004921496103,0.0428007104959514,5,1,4189
"5057",-0.845043075721826,-1.42129076963464,-0.0577229870539354,-0.832961646905678,-0.534131283116512,1.40203780473259,0.544102159357872,-1.12469842434214,1.15561409054325,-0.823792780440519,0.464409713912388,7,1,4190
"5058",-1.0723725180297,-0.143417228906514,-0.805222257334152,-0.54408432077328,-0.805403686570434,-0.732188787675381,0.156602361796442,-1.74516608858975,0.843852969148,1.64710855290163,2.82542013304443,7,1,4191
"5059",0.29160413581754,-0.737777015291691,-0.261586424403085,1.54472096049175,-0.0187137165540582,2.1321679547669,0.508874905034106,1.26949745400468,-1.46317932917687,-1.55838506873143,-1.13770449907007,6,1,4192
"5060",-0.314607710336788,-0.916084951207244,0.553867324993515,1.06696230573432,-0.0458409568994505,0.615743797003339,-0.195670181441221,0.264609606473205,-1.52553155345592,0.177923976319811,-0.0415210901873355,6,1,4193
"5061",-0.390384191106079,-0.618905058014655,-0.125677466170319,-0.266317661030589,-0.39849508138955,4.21023068947992,1.1429654828619,-0.892023050249249,-1.15141820778162,0.378267327671877,0.633053315278963,8,1,4194
"5062",-0.314607710336788,-1.03495690848428,0.146140450295215,-0.677412317449771,-0.452749562080335,0.447252223918499,-0.0547611641461557,-1.52935124885145,0.0956262777993954,-0.556668311971098,1.98220212621156,6,1,4195
"5063",-0.769266594952534,-0.262289186183549,-0.0577229870539354,-0.766297648567432,-0.588385763807296,0.559579939308392,-0.142829299955571,-1.81935243974979,0.220330726357494,-0.95735501467523,1.98220212621156,7,1,4196
"5064",-0.238831229567497,-0.321725164822067,0.621821804109898,0.611424983756312,-0.289986120007981,1.23354623164775,1.00205646556683,0.281470140827758,-0.652600413549211,-0.155981609266966,-0.800417296336921,5,1,4197
"5065",-0.314607710336788,-0.916084951207244,0.146140450295215,-0.699633650229186,-0.452749562080335,0.615743797003339,-0.107602045631805,-1.52935124885145,0.157978502078445,-0.556668311971098,1.98220212621156,6,1,4198
"5067",-0.466160671875371,-0.618905058014655,-0.329540903519469,1.16695830324169,-0.262858879662589,1.34587394703765,1.84751056933723,0.972752049364514,-1.15141820778162,-0.556668311971098,-1.47499170180322,5,1,4199
"5068",-0.466160671875371,-1.0943928871228,0.282049408527981,-0.877404312464508,-0.696894725188865,-0.170550210725914,-0.371806453060053,-1.92051564587711,0.0332740535203434,-1.29126060026201,2.23516752826142,8,1,4200
"5072",-0.390384191106079,-1.0943928871228,0.282049408527981,-0.677412317449771,-0.317113360353373,-0.339041783810754,0.297511379091508,-0.571672897512739,0.469739623473696,0.378267327671877,-0.0415210901873355,6,1,4201
"5073",-0.541937152644661,-0.262289186183549,-0.329540903519469,-0.232985661861467,-0.507004042771119,0.391088366223552,-0.30135194441252,-1.44167647020775,-0.153782619316807,0.445048444789232,1.7292367241617,8,1,4202
"5074",-0.541937152644661,-0.737777015291691,-0.873176736450535,-0.877404312464508,0.19830420620908,0.334924508528606,1.3543290088045,-0.52783550819087,-1.08906598350257,-0.222762726384321,-0.884739097020208,6,1,4203
"5075",-0.769266594952534,0.0943266856475572,0.893639720575431,1.18917963602111,0.0897952448275108,-0.451369499200647,1.23103361867132,0.868216736366299,0.532091847752748,0.177923976319811,-0.631773694970346,6,1,4204
"5076",-0.769266594952534,0.153762664286075,-0.533404340868619,0.233662326506253,-0.669767484843473,-0.619861072285487,-0.495101843193235,-1.75191030233157,-1.15141820778162,-1.82550953720085,2.403811129628,8,1,4205
"5077",0.29160413581754,-0.202853207545031,-0.533404340868619,-0.721854983008602,-0.534131283116512,0.503416081613446,0.632170295167288,-1.09097735563303,-1.08906598350257,-0.623449429088453,1.0546623186954,7,1,4206
"5079",-0.996596037260407,-0.143417228906514,-0.261586424403085,-0.0774363324055599,-0.479876802425727,0.222596793138712,-0.354192825898169,-1.65074709620426,-0.0290781707587058,0.244705093437166,2.15084572757813,7,1,4207
"5081",-1.0723725180297,-0.737777015291691,-0.125677466170319,-0.877404312464508,-0.262858879662589,0.334924508528606,0.297511379091508,-0.854929874669247,0.220330726357494,-0.556668311971098,-0.125842890870623,5,1,4208
"5082",-1.37547844110686,0.629250493394217,-0.329540903519469,0.300326324844499,-0.642640244498081,-0.563697214590541,-0.213283808603104,-1.71818923362247,-0.0290781707587058,-1.75872842008349,2.403811129628,8,1,4209
"5083",-0.845043075721826,0.0943266856475572,-0.397495382635852,0.689199648484266,-0.588385763807296,-0.900680360760221,-0.459874588869468,-1.4248159358532,-1.02671375922351,-1.75872842008349,2.06652392689485,7,1,4210
"5085",0.215827655048249,-0.797212993930209,0.010231492062448,-0.0552149996261447,-0.0187137165540582,0.503416081613446,-0.0195339098223893,-0.204113248583426,-0.714952637828263,-0.0892004921496103,-0.294486492237198,7,1,4211
"5086",-0.238831229567497,-0.381161143460584,0.0781859711788314,-0.855182979685093,-0.479876802425727,-0.788352645370327,-0.283738317250637,-1.39446697401502,-0.964361534944466,-0.95735501467523,0.970340518012111,6,1,4212
"5088",0.443157097356122,-0.856648972568726,-0.805222257334152,-0.810740314126262,-0.561258523461904,-0.282877926115807,-0.547942724678884,-1.23260584421128,-1.21377043206067,-0.489887194853742,0.970340518012111,6,1,4213
"5089",-0.390384191106079,-0.381161143460584,-0.0577229870539354,0.522539652638651,-0.425622321734942,-1.29382736462485,-0.583169979002651,-0.672836103640058,-1.15141820778162,-0.423106077736387,0.71737511596225,8,1,4214
"5091",0.594710058894704,-0.856648972568726,0.825685241459048,-0.899625645243923,0.0084135237913341,-0.339041783810754,-0.0547611641461557,-0.996558363247502,-0.839657086386365,-1.42482283449672,0.548731514595675,6,1,4215
"5092",-0.920819556491116,-0.381161143460584,-0.329540903519469,2.32246760777128,-0.561258523461904,0.0541052200538725,0.350352260577157,-0.153531645519767,-0.216134843595859,-0.623449429088453,2.06652392689485,7,1,4216
"5094",-0.390384191106079,-0.618905058014655,0.282049408527981,0.744752980432804,-0.39849508138955,0.671907654698286,0.156602361796442,0.0656553010894622,0.719148520589898,-0.0892004921496103,0.295766112545814,6,1,4217
"5095",-0.693490114183243,-0.737777015291691,-0.261586424403085,-0.58852698633211,-0.39849508138955,0.447252223918499,-0.213283808603104,-1.53609546259328,-0.52789596499111,-1.09091724890994,0.886018717328824,7,1,4218
"5096",-0.920819556491116,-0.618905058014655,-0.261586424403085,-0.244096328251174,-0.507004042771119,1.73902095090227,0.350352260577157,-1.03702364569844,0.469739623473696,0.0443617420851005,0.633053315278963,7,1,4219
"5097",0.367380616586831,0.510378536117181,4.63113607197651,3.31131691645526,-0.669767484843473,0.671907654698286,0.878761075433652,0.972752049364514,0.407387399194647,-0.222762726384321,1.22330592006197,6,1,4220
"5098",-0.617713633413952,-0.262289186183549,0.282049408527981,-0.677412317449771,-0.127222677935627,-0.676024929980434,0.473647650710339,-0.608766073092741,0.968557417706101,-0.0224193750322549,-0.0415210901873355,6,1,4221
"5099",-0.845043075721826,-0.0839812502679958,-0.125677466170319,-0.455198989655619,-0.561258523461904,-0.00205863764107415,0.174215988958326,-1.79237558478251,0.532091847752748,-0.890573897557874,2.15084572757813,7,1,4222
"5102",-0.390384191106079,-0.321725164822067,0.893639720575431,2.0558116144183,-0.0729681972448428,-0.00205863764107415,1.17819273718567,1.40100962197021,-0.52789596499111,0.244705093437166,-1.22202629975336,5,1,4223
"5103",-0.238831229567497,-0.0839812502679958,-0.0577229870539354,-0.188542996302636,-0.452749562080335,-0.507533356895594,-0.371806453060053,-1.66423552368788,-0.278487067874908,-0.356324960619032,2.403811129628,7,1,4224
"5104",-0.541937152644661,-1.0943928871228,0.146140450295215,-0.810740314126262,-0.75114920587965,-0.0582224953360208,0.332738633415274,-1.16516370679307,0.656796296310849,0.712172913258654,0.801696916645537,7,1,4225
"5105",-0.920819556491116,-0.856648972568726,0.010231492062448,-0.455198989655619,-0.696894725188865,-0.226714068420861,0.0685342259870265,-1.07748892814937,0.968557417706101,0.979297381728075,0.548731514595675,7,1,4226
"5106",0.215827655048249,-0.0839812502679958,-0.261586424403085,-0.0329936668467294,-0.39849508138955,-0.507533356895594,0.720238430976704,-0.231090103550704,0.843852969148,0.244705093437166,0.295766112545814,6,1,4227
"5107",-0.0872782680289155,0.0943266856475572,-0.261586424403085,-0.58852698633211,-0.561258523461904,0.278760650833659,0.015693344501377,-1.74516608858975,-0.216134843595859,-0.623449429088453,2.48813293031128,7,1,4228
"5109",-0.617713633413952,-0.50003310073762,-0.465449861752235,1.25584363435935,-0.289986120007981,2.01984023937701,1.1429654828619,0.514145514920607,-0.34083929215396,0.111142859202456,-0.547451894287059,6,1,4229
"5110",-0.163054748798206,-0.737777015291691,-0.533404340868619,1.3225076326976,-0.425622321734942,2.52531495863153,0.931601956919302,0.183679041571335,-1.52553155345592,0.177923976319811,-0.0415210901873355,6,1,4230
"5111",-0.541937152644661,-0.916084951207244,-0.261586424403085,-0.810740314126262,-0.289986120007981,-0.451369499200647,-0.424647334545702,-1.40121118775682,-0.278487067874908,-0.155981609266966,0.970340518012111,7,1,4231
"5112",-0.693490114183243,-0.797212993930209,-0.0577229870539354,-0.855182979685093,-0.371367841044158,-0.00205863764107415,0.0509205988251433,-0.996558363247502,1.65443188477566,0.979297381728075,0.380087913229101,6,1,4232
"5113",0.518933578125413,0.0348907070090394,-0.261586424403085,1.74471295550649,-0.669767484843473,-0.956844218455167,-0.900215267916548,-0.450277050159933,-1.46317932917687,-0.690230546205808,2.06652392689485,6,1,4233
"5114",0.367380616586831,0.213198642924593,-0.601358819985002,1.27806496713877,-0.724021965534258,-0.114386353030967,-0.336579198736286,-0.976325722022053,-1.83729267485117,-0.823792780440519,2.57245473099457,6,1,4234
"5115",-0.314607710336788,-0.916084951207244,0.0781859711788314,-0.832961646905678,-0.696894725188865,-0.451369499200647,-0.477488216031352,-1.57318863817328,-0.902009310665414,0.578610679023943,1.47627132211184,7,1,4235
"5116",-0.0115017872596241,-0.0839812502679958,0.146140450295215,-0.677412317449771,-0.344240600698766,1.73902095090227,1.00205646556683,-1.70807291300974,0.157978502078445,-0.0224193750322549,2.31948932894471,7,1,4236
"5117",-0.466160671875371,-0.321725164822067,-0.193631945286702,-0.721854983008602,-0.561258523461904,0.447252223918499,-0.213283808603104,-2.13970259248634,-0.902009310665414,-0.757011663323164,2.65677653167786,7,1,4237
"5118",0.215827655048249,-0.856648972568726,0.621821804109898,-0.855182979685093,-0.181477158626412,-0.226714068420861,0.297511379091508,-1.08086103502027,-0.216134843595859,-0.0892004921496103,0.464409713912388,5,1,4238
"5119",-0.238831229567497,-0.0839812502679958,2.04886586555395,0.544760985418066,-0.507004042771119,0.896563085478072,0.315125006253391,-1.04713996631116,0.0332740535203434,-0.690230546205808,2.403811129628,7,1,4239
"5120",-0.920819556491116,-0.678341036653173,-1.14499465291607,1.0336303065652,-0.235731639317196,3.98557525870014,1.63614704339463,0.396121774438735,-1.08906598350257,-1.55838506873143,-1.22202629975336,5,1,4240
"5121",-0.996596037260407,-0.678341036653173,-0.533404340868619,-0.277428327420297,-0.507004042771119,1.73902095090227,0.667397549491054,-1.06062839379482,0.532091847752748,-0.222762726384321,0.633053315278963,7,1,4241
"5122",-0.466160671875371,-0.143417228906514,0.621821804109898,0.478096987079821,-0.235731639317196,1.40203780473259,1.12535185570002,0.281470140827758,-0.153782619316807,-0.489887194853742,-0.969060897703495,5,1,4242
"5124",-1.45125492187615,0.0943266856475572,-0.329540903519469,0.278104992065084,-0.778276446225042,0.559579939308392,0.315125006253391,-0.902139370862011,0.906205193427052,-0.890573897557874,0.886018717328824,6,1,4243
"5126",1.27669838581832,-0.440597122099102,-0.261586424403085,-0.944068310802754,-0.886785407606611,-0.0582224953360208,0.244670497605858,-1.58330495878601,-1.33847488061877,-1.22447948314465,1.56059312279512,6,1,4244
"5127",0.29160413581754,-0.678341036653173,-0.193631945286702,0.789195645991634,-0.100095437590235,1.96367638168206,0.561715786519755,0.595076079822478,-0.714952637828263,-1.42482283449672,-0.631773694970346,6,1,4245
"5128",-0.238831229567497,2.41232985254975,-1.28090361114884,0.278104992065084,-0.561258523461904,-0.619861072285487,-1.12919242102103,-0.477253905127211,-0.839657086386365,-1.8922906543182,0.464409713912388,4,1,4246
"5129",-0.0872782680289155,0.0348907070090394,-0.329540903519469,-0.432977656876204,-0.615513004152688,-0.114386353030967,0.350352260577157,-1.63051445497877,0.220330726357494,-1.02413613179259,2.15084572757813,7,1,4247
"5130",-0.0115017872596241,-0.202853207545031,0.214094929411598,0.478096987079821,-0.289986120007981,0.840399227783126,1.12535185570002,0.325307530149626,-0.52789596499111,-0.0224193750322549,-0.716095495653634,5,1,4248
"5131",-0.617713633413952,-0.381161143460584,0.825685241459048,0.455875654300405,-0.235731639317196,1.06505465856291,1.1429654828619,0.251121178989585,-0.465543740712061,-0.356324960619032,-1.13770449907007,5,1,4249
"5132",-0.0115017872596241,-0.678341036653173,0.961594199691815,0.300326324844499,-0.561258523461904,-0.732188787675381,-0.512715470355118,-0.588533431867292,-0.777304862107313,1.64710855290163,0.970340518012111,6,1,4250
"5133",-0.466160671875371,-0.737777015291691,-0.125677466170319,2.14469694553596,-0.317113360353373,1.12121851625786,0.385579514900924,0.844611988269917,-0.52789596499111,-1.09091724890994,0.0428007104959514,6,1,4251
"5136",-0.0115017872596241,-0.618905058014655,-0.261586424403085,-0.699633650229186,-0.669767484843473,-0.00205863764107415,-0.389420080221936,-1.05725628692392,-0.777304862107313,-0.95735501467523,0.295766112545814,6,1,4252
"5137",-0.769266594952534,-0.440597122099102,1.0295486788082,-0.855182979685093,2.42273791453125,-0.114386353030967,-0.160442927117455,-0.773999309767377,0.0332740535203434,-0.155981609266966,-0.378808292920485,5,1,4253
"5138",-0.541937152644661,-0.381161143460584,-0.465449861752235,-0.0552149996261447,-0.75114920587965,1.34587394703765,0.244670497605858,-1.27981534040405,-0.34083929215396,-0.623449429088453,1.39194952142855,7,1,4254
"5139",-0.0115017872596241,-0.440597122099102,-0.0577229870539354,-0.855182979685093,-0.696894725188865,-0.170550210725914,-0.600783606164534,-1.89353879090983,-1.21377043206067,-1.35804171737936,1.81355852484498,6,1,4255
"5140",0.443157097356122,-0.381161143460584,-0.465449861752235,-0.366313658537958,-0.886785407606611,-0.170550210725914,-0.266124690088754,-1.66760763055881,-1.52553155345592,-1.09091724890994,2.06652392689485,6,1,4256
"5141",0.670486539663995,-0.50003310073762,-0.329540903519469,-0.166321663523221,-0.724021965534258,0.728071512393232,0.156602361796442,-0.814464592218312,-0.403191516433009,-1.35804171737936,0.548731514595675,6,1,4257
"5142",-0.466160671875371,-0.678341036653173,0.350003887644365,0.766974313212219,-0.561258523461904,0.896563085478072,0.685011176652937,0.412982308793288,-0.153782619316807,-0.356324960619032,-0.969060897703495,6,1,4258
